ArtistID,Link
Q220074,http://commons.wikimedia.org/wiki/Special:FilePath/Joseph%20T.%20Keiley%2C%20photographed%20by%20Gertrude%20K%C3%A4sebier%2C%201900.jpg
Q236161,http://commons.wikimedia.org/wiki/Special:FilePath/Dora%20Maar.jpg
Q232364,http://commons.wikimedia.org/wiki/Special:FilePath/Rem%20Koolhaas%202013.jpg
Q260436,http://commons.wikimedia.org/wiki/Special:FilePath/FotoBrossa.jpg
Q217365,http://commons.wikimedia.org/wiki/Special:FilePath/Bell%20Laboratories%20at%20New%20Providence%2C%20New%20Jersey%20%287235324892%29%20%28cropped%29.jpg
Q259913,http://commons.wikimedia.org/wiki/Special:FilePath/Spike%20Jonze%20Her%20Premiere%20NYFF%202013%20%28cropped%29.jpg
Q218022,http://commons.wikimedia.org/wiki/Special:FilePath/Identite-AlainResnais-1959-Sacem.png
Q256434,http://commons.wikimedia.org/wiki/Special:FilePath/Sally%20Mann%2C%20the%20photographer%20and%20featured%20guest%20of%20the%20evening.jpg
Q263148,http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20of%20Robert%20J.%20Flaherty.jpg
Q238881,http://commons.wikimedia.org/wiki/Special:FilePath/Forg%C3%A1cs%20P%C3%A9ter%20%28media%20artist%29.jpg
Q216480,http://commons.wikimedia.org/wiki/Special:FilePath/Max%20Oppenheimer%20Selbstportr%C3%A4t%20c1933.jpg
Q267858,http://commons.wikimedia.org/wiki/Special:FilePath/Albert%20Marquet%20%281875-1947%29%2C%20c.%201920s.jpg
Q265732,http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20ORLAN.jpg
Q239394,http://commons.wikimedia.org/wiki/Special:FilePath/Self-Portrait%2C%20Aged%2021%20A21192.jpg
Q266535,http://commons.wikimedia.org/wiki/Special:FilePath/Fran%C3%A7ois%20Ozon.jpg
Q235066,http://commons.wikimedia.org/wiki/Special:FilePath/Laurie%20Anderson%20at%20the%20New%20Zealand%20Festival%20of%20the%20Arts%20lunch%202020%20%28cropped%29.jpg
Q235165,http://commons.wikimedia.org/wiki/Special:FilePath/S%C3%A9raphine%20de%20Senlis%20%28cropped%29.jpg
Q240677,http://commons.wikimedia.org/wiki/Special:FilePath/Nicholas%20Ray%20%281953%29.jpg
Q254395,http://commons.wikimedia.org/wiki/Special:FilePath/Sophie%20Taeuber.jpg
Q229272,http://commons.wikimedia.org/wiki/Special:FilePath/Kirchner%201919%20portrait.jpg
Q232972,http://commons.wikimedia.org/wiki/Special:FilePath/Sonia%20Delaunay%20portrait%20photograph.jpg
Q234324,http://commons.wikimedia.org/wiki/Special:FilePath/Willy%20Mucha%20and%20max%20Ernst.png
Q217623,http://commons.wikimedia.org/wiki/Special:FilePath/Daily%20Mirror%20placard%20peace%20to%20be%20signed%20June%201919.jpg
Q245808,http://commons.wikimedia.org/wiki/Special:FilePath/MJK%2008414%20Roman%20Coppola%20%28Berlinale%202018%29.jpg
Q242121,http://commons.wikimedia.org/wiki/Special:FilePath/Oleksandra%20Ekster%20Photo.jpg
Q223687,http://commons.wikimedia.org/wiki/Special:FilePath/MJK%2008478%20Wes%20Anderson%20%28Opening%20Gala%20Berlinale%202018%29.jpg
Q234109,http://commons.wikimedia.org/wiki/Special:FilePath/Barbara%20Hepworth%20%281966%29%20by%20Erling%20Mandelmann.jpg
Q241185,http://commons.wikimedia.org/wiki/Special:FilePath/Tracey%20Emin%20104%200035.JPG
Q236148,http://commons.wikimedia.org/wiki/Special:FilePath/Susanne%20Bier%202011%20%28cropped%29.jpg
Q216070,http://commons.wikimedia.org/wiki/Special:FilePath/Arnold%20Genthe%201900.jpg
Q230120,http://commons.wikimedia.org/wiki/Special:FilePath/Julia%20Margaret%20Cameron%20MET%20DP114480%20%28cropped%29.jpg
Q218951,http://commons.wikimedia.org/wiki/Special:FilePath/Zoltan%20Kemeny%20bei%20der%20Installation%20des%20Messingreliefs%20im%20ehemaligen%20Intitutsgeb%C3%A4ude%20der%20HSG%20HSGH%20022-002429-02.jpg
Q236619,http://commons.wikimedia.org/wiki/Special:FilePath/Andrey%20Voznesenskiy.jpg
Q255294,http://commons.wikimedia.org/wiki/Special:FilePath/Roger%20Fry%20Vanessa%20Bell.jpg
Q231861,http://commons.wikimedia.org/wiki/Special:FilePath/Berenice%20Abbott.jpg
Q255662,http://commons.wikimedia.org/wiki/Special:FilePath/Lothar%20Schreyer%201918.jpg
Q217434,http://commons.wikimedia.org/wiki/Special:FilePath/Grant%20Wood.jpg
Q221732,http://commons.wikimedia.org/wiki/Special:FilePath/Paul%20McCarthy%20%E2%80%94%20Westernparade%20%28ii%29.jpg
Q259594,http://commons.wikimedia.org/wiki/Special:FilePath/Lyubov%20Popova.jpg
Q234370,http://commons.wikimedia.org/wiki/Special:FilePath/Paula%20Modersohn-Becker.jpg
Q220545,http://commons.wikimedia.org/wiki/Special:FilePath/Zoran%20Mu%C5%A1i%C4%8D.jpg
Q238364,http://commons.wikimedia.org/wiki/Special:FilePath/Margaret%20Bourke-White%201955.jpg
Q262479,http://commons.wikimedia.org/wiki/Special:FilePath/Samuel%20Fuller01.JPG
Q262413,http://commons.wikimedia.org/wiki/Special:FilePath/Viennale%20talk%20%282%29%2C%20Shirin%20Neshat.jpg
Q229990,http://commons.wikimedia.org/wiki/Special:FilePath/MJK%2037447%20Agn%C3%A8s%20Varda%20%28Berlinale%202019%29%20%28cropped%29.jpg
Q235063,http://commons.wikimedia.org/wiki/Special:FilePath/Maya%20Lin%2C%202014%20%28cropped%29.jpg
Q220703,http://commons.wikimedia.org/wiki/Special:FilePath/Charles-Rennie-Mackintosh.jpg
Q261846,http://commons.wikimedia.org/wiki/Special:FilePath/1930%20Tsuguharu%20Fujita.jpg
Q230673,http://commons.wikimedia.org/wiki/Special:FilePath/Dorothea%20Lange%201936%20portrait.jpg
Q238638,http://commons.wikimedia.org/wiki/Special:FilePath/Chris%20Weitz.jpg
Q216141,http://commons.wikimedia.org/wiki/Special:FilePath/Eva%20Zeisel.jpg
Q216582,http://commons.wikimedia.org/wiki/Special:FilePath/Emilio%20Sommariva%20%281883%20-%201956%29%20Ritratto%20di%20Filippo%20Tommaso%20Marinetti%2C%20intellettuale%20futurista%20%281913%29.jpg
Q231121,http://commons.wikimedia.org/wiki/Special:FilePath/Yayoi%20Kusama%20wax%20model%20at%20Louis%20Vitton.jpg
Q231210,http://commons.wikimedia.org/wiki/Special:FilePath/MrsEaves.png
Q241098,http://commons.wikimedia.org/wiki/Special:FilePath/Derain%20et%20Vlaminck%20en%201942.jpg
Q241927,http://commons.wikimedia.org/wiki/Special:FilePath/Takis%202.jpg
Q216116,http://commons.wikimedia.org/wiki/Special:FilePath/Laszlo%20Peri.jpeg
Q238315,http://commons.wikimedia.org/wiki/Special:FilePath/Claire%20Denis%2066%C3%A8me%20Festival%20de%20Venise%20%28Mostra%29.jpg
Q238315,http://commons.wikimedia.org/wiki/Special:FilePath/Claire%20Denis%20at%20Berlinale%202022.jpg
Q218471,http://commons.wikimedia.org/wiki/Special:FilePath/Wilson%20%22Snowflake%22%20Bentley.jpg
Q218307,http://commons.wikimedia.org/wiki/Special:FilePath/Zofia%20Kulik.png
Q243240,http://commons.wikimedia.org/wiki/Special:FilePath/Louis%20Sullivan%20circa%201895.jpg
Q243240,http://commons.wikimedia.org/wiki/Special:FilePath/LouisSullivan.jpg
Q256671,http://commons.wikimedia.org/wiki/Special:FilePath/Miranda%20july.jpg
Q248707,http://commons.wikimedia.org/wiki/Special:FilePath/Maurice%20Brazil%20Prendergast.jpg
Q259178,http://commons.wikimedia.org/wiki/Special:FilePath/Ji%C5%99%C3%AD%20Anderle%20%282013%29.jpg
Q260617,http://commons.wikimedia.org/wiki/Special:FilePath/Marlene%20Dumas.jpg
Q229455,http://commons.wikimedia.org/wiki/Special:FilePath/Cindy%20Sherman%20%28cropped%29.jpg
Q260969,http://commons.wikimedia.org/wiki/Special:FilePath/Jules%20Dassin%201970b%20.jpg
Q261562,http://commons.wikimedia.org/wiki/Special:FilePath/Mark%20Tobey%20%281964%29%20by%20Erling%20Mandelmann.jpg
Q248936,http://commons.wikimedia.org/wiki/Special:FilePath/Lucien%20Herv%C3%A9%20autoportrait.jpg
Q251051,http://commons.wikimedia.org/wiki/Special:FilePath/Erik%20Wallenberg%20inventor%20of%20Tetra%20Pak%20first%20package.jpg
Q266224,http://commons.wikimedia.org/wiki/Special:FilePath/Notch%20receives%20the%20Pioneer%20Award%20at%20GDC%202016%20%28cropped%29.jpg
Q217338,http://commons.wikimedia.org/wiki/Special:FilePath/Casio%20HQ1.jpg
Q241185,http://commons.wikimedia.org/wiki/Special:FilePath/Tracey%20Emin%201.jpg
Q257862,http://commons.wikimedia.org/wiki/Special:FilePath/MK48955%20BeyondTellerrand%20Tobias%20Frere-Jones.jpg
Q258630,http://commons.wikimedia.org/wiki/Special:FilePath/Sophie%20Calle%20au%20FILAF.jpg
Q264269,http://commons.wikimedia.org/wiki/Special:FilePath/Anna%20Atkins%201861.jpg
Q238678,http://commons.wikimedia.org/wiki/Special:FilePath/Imogen%20Cunnigham%20in%20cap%20and%20gown.jpg
Q238616,http://commons.wikimedia.org/wiki/Special:FilePath/1984%20Joris%20Ivens%2002.jpg
Q251365,http://commons.wikimedia.org/wiki/Special:FilePath/Siza%20Vieira%20na%20Exponor.JPG
Q241754,http://commons.wikimedia.org/wiki/Special:FilePath/Kertesz.jpg
Q242889,http://commons.wikimedia.org/wiki/Special:FilePath/Toni%20Basil%203.jpg
Q233088,http://commons.wikimedia.org/wiki/Special:FilePath/Marie%20Laurencin%2C%20c.1912%2C%20Paris.jpg
Q267170,http://commons.wikimedia.org/wiki/Special:FilePath/Meredith%20Monk%20-%20On%20Behalf%20of%20Nature%20-%20Brooklyn%20Academy%20of%20Music%20%2815989689161%29.jpg
Q243078,http://commons.wikimedia.org/wiki/Special:FilePath/Alison%20Knowles.jpg
Q267845,http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20de%20Gina%20Pane.jpg
Q264193,http://commons.wikimedia.org/wiki/Special:FilePath/Henri%20de%20Toulouse-Lautrec%20-%20Portrait%20de%20%C3%89mile%20Bernard.jpg
Q234279,http://commons.wikimedia.org/wiki/Special:FilePath/Nan%20Goldin%202.jpg
Q234279,http://commons.wikimedia.org/wiki/Special:FilePath/Nan%20Goldin%20Portrait.png
Q232391,http://commons.wikimedia.org/wiki/Special:FilePath/Natalia%20Sergeyevna%20Goncharova.jpg
Q262284,http://commons.wikimedia.org/wiki/Special:FilePath/Barbara%20Kruger.jpg
Q235281,http://commons.wikimedia.org/wiki/Special:FilePath/Helen-Frankenthaler-.jpg
Q262791,http://commons.wikimedia.org/wiki/Special:FilePath/Steve%20Reich%2C%20composer%2C%20cropped.jpg
Q189729,http://commons.wikimedia.org/wiki/Special:FilePath/Philip%20Glass%20018%20crop.jpg
Q170071,http://commons.wikimedia.org/wiki/Special:FilePath/Josef%20Albers%20drawing.jpg
Q215918,http://commons.wikimedia.org/wiki/Special:FilePath/Otto%20Treumann%20ontvangt%20David%20Ro%C3%ABllprijs%20in%20Rijksmuseum%2C%20Amsterdam%20links%20prof.%20D%2C%20Bestanddeelnr%20924-0474.jpg
Q214642,http://commons.wikimedia.org/wiki/Special:FilePath/Paul%20Auster%20BBF%202010%20Shankbone.jpg
Q212167,http://commons.wikimedia.org/wiki/Special:FilePath/Atomegoya.jpg
Q183438,http://commons.wikimedia.org/wiki/Special:FilePath/Gyula%20Kosice%20entrevistado%20en%20Voces.jpg
Q215773,http://commons.wikimedia.org/wiki/Special:FilePath/Self-Portrait%20%28Bluemner%29.jpg
Q180374,http://commons.wikimedia.org/wiki/Special:FilePath/Frank%20O.%20Gehry%20-%20Parc%20des%20Ateliers%20%28cropped%29.jpg
Q183528,http://commons.wikimedia.org/wiki/Special:FilePath/Philip%20Johnson.2002.FILARDO.jpg
Q168169,http://commons.wikimedia.org/wiki/Special:FilePath/Zbigniew%20Rybczy%C5%84ski.jpg
Q168671,http://commons.wikimedia.org/wiki/Special:FilePath/Bundesarchiv%20Bild%20183-69249-0004%2C%20Berlin%2C%20IV.%20VBK-Kongress%2C%20Nagel%2C%20Hartfield%20%28cropped%29.jpg
Q213596,http://commons.wikimedia.org/wiki/Special:FilePath/Leonid%20Pasternak%20-%20self-portrait%20%281908%2C%20Pskov%29.jpg
Q213917,http://commons.wikimedia.org/wiki/Special:FilePath/Gerd%20Arntz%201982%20photo%20by%20Robert%20Scheers%20%E2%80%94%20HGA001000184.jpg
Q197331,http://commons.wikimedia.org/wiki/Special:FilePath/Zhang%20Yuan%20%28cropped%29.jpg
Q167073,http://commons.wikimedia.org/wiki/Special:FilePath/Eero-Saarinen.jpg
Q167414,http://commons.wikimedia.org/wiki/Special:FilePath/Frantisek%20Kupka%201928.jpg
Q168340,http://commons.wikimedia.org/wiki/Special:FilePath/Professor%20Karl%20K%C3%B6pping%2C%201906.jpg
Q215919,http://commons.wikimedia.org/wiki/Special:FilePath/Frank%20Auerbach.jpg
Q168482,http://commons.wikimedia.org/wiki/Special:FilePath/Santiago%20Calatrava%20%28cropped%29.jpg
Q168704,http://commons.wikimedia.org/wiki/Special:FilePath/Niki%20de%20Saint%20Phalle%20%281964%29%20by%20Erling%20Mandelmann.jpg
Q214800,http://commons.wikimedia.org/wiki/Special:FilePath/Calvin%20Klein%202011%20Shankbone.JPG
Q174655,http://commons.wikimedia.org/wiki/Special:FilePath/Bart%20van%20der%20Leck%20%281956%29.jpg
Q170076,http://commons.wikimedia.org/wiki/Special:FilePath/Paolo%20Monti%20-%20Serie%20fotografica%20%28Italia%2C%201960%29%20-%20BEIC%206363665%20dettaglio.jpg
Q216004,http://commons.wikimedia.org/wiki/Special:FilePath/Nicola%20Perscheid%20-%20Thomas%20Theodor%20Heine%201924.jpg
Q186089,http://commons.wikimedia.org/wiki/Special:FilePath/Erno%20Rubik%20Genius%20Gala%202014.jpg
Q213685,http://commons.wikimedia.org/wiki/Special:FilePath/Heinrich%20Campendonk%20-%20Sturm-K%C3%BCnstler%2C%201916.jpg
Q213734,http://commons.wikimedia.org/wiki/Special:FilePath/Heinrich%20Vogeler%20-%201897.jpg
Q215805,http://commons.wikimedia.org/wiki/Special:FilePath/Peter%20Max.jpg
Q182589,http://commons.wikimedia.org/wiki/Special:FilePath/William%20Morris%20age%2053.jpg
Q174710,http://commons.wikimedia.org/wiki/Special:FilePath/Royce%20Hall%2C%20University%20of%20California%2C%20Los%20Angeles%20%2823-09-2003%29.jpg
Q200692,http://commons.wikimedia.org/wiki/Special:FilePath/Achille%20Castiglioni.jpg
Q190148,http://commons.wikimedia.org/wiki/Special:FilePath/Renzo%20Piano%2C%20portrait.jpg
Q213726,http://commons.wikimedia.org/wiki/Special:FilePath/Jankel%20Adler%20%281895-1949%29.jpg
Q214106,http://commons.wikimedia.org/wiki/Special:FilePath/Painter%20Jacob%20Steinhardt%20with%20friends.jpg
Q170068,http://commons.wikimedia.org/wiki/Special:FilePath/Akseli%20Gallen-Kallela%2001.jpg
Q173549,http://commons.wikimedia.org/wiki/Special:FilePath/John%20Barnard.jpg
Q207359,http://commons.wikimedia.org/wiki/Special:FilePath/Georges%20Bataille%20vers%201943.jpg
Q193858,http://commons.wikimedia.org/wiki/Special:FilePath/International%20Electrotechnical%20Commission%20-%20Central%20Office%20-%20Geneva.jpg
Q188626,http://commons.wikimedia.org/wiki/Special:FilePath/Sonic%20Youth%202009.05.30%20001.jpg
Q194363,http://commons.wikimedia.org/wiki/Special:FilePath/Nijinsky%20%281890-1950%29%20photographed%20at%20Krasnoe%20Selo%2C%20summer%201907.jpg
Q215029,http://commons.wikimedia.org/wiki/Special:FilePath/Bundesarchiv%20Bild%20102-08322%2C%20Plastik%20von%20Rudolf%20Belling.jpg
Q190568,http://commons.wikimedia.org/wiki/Special:FilePath/Muybridge-2.jpg
Q215461,http://commons.wikimedia.org/wiki/Special:FilePath/Provincetown%20School%20Exterior%2C%201941%20Hans%20Hofmann%20Archives%20of%20American%20Art%20Smithsonian%20Institution.jpg
Q202741,http://commons.wikimedia.org/wiki/Special:FilePath/Blondie1977.jpg
Q202769,http://commons.wikimedia.org/wiki/Special:FilePath/Rede.jpg
Q187447,http://commons.wikimedia.org/wiki/Special:FilePath/Pablo%20Escobar%20Mug.jpg
Q206820,http://commons.wikimedia.org/wiki/Special:FilePath/Zornself.jpg
Q170068,http://commons.wikimedia.org/wiki/Special:FilePath/Akseli%20Gallen-Kallela%20self-portrait.jpg
Q200622,http://commons.wikimedia.org/wiki/Special:FilePath/Luc%20Tuymans%2001.jpg
Q203643,http://commons.wikimedia.org/wiki/Special:FilePath/Whistler%20Selbstportr%C3%A4t.jpg
Q192762,http://commons.wikimedia.org/wiki/Special:FilePath/Darren%20Aronofsky%20GIFF%202013.jpeg
Q192990,http://commons.wikimedia.org/wiki/Special:FilePath/GuyRitchiebyKathyHutchins.jpg
Q181956,http://commons.wikimedia.org/wiki/Special:FilePath/Selbstportrait%20mit%20Zigarette%20-%20Rudolf%20Gro%C3%9Fmann%20-%20G%2094%20040%20M%20f%20Neue%20Kunst%20Freiburg%20%28cropped%29.png
Q212312,http://commons.wikimedia.org/wiki/Special:FilePath/Robert%20Venturi%202008%20Rome%20%28cropped%29.jpg
Q200644,http://commons.wikimedia.org/wiki/Special:FilePath/Max%20Oppenheimer%20Bildnis%20Moissey%20Kogan%20c1929.jpg
Q215049,http://commons.wikimedia.org/wiki/Special:FilePath/Segal-Selfportrait.jpg
Q178040,http://commons.wikimedia.org/wiki/Special:FilePath/Ray%20Johnson%2C%20Feb%201984.jpg
Q170345,http://commons.wikimedia.org/wiki/Special:FilePath/Kees%20van%20Dongen%201923.jpg
Q167132,http://commons.wikimedia.org/wiki/Special:FilePath/George%20bellows.jpg
Q179497,http://commons.wikimedia.org/wiki/Special:FilePath/Oliver%20Stone%20by%20Gage%20Skidmore.jpg
Q213703,http://commons.wikimedia.org/wiki/Special:FilePath/Gedenktafel%20Ehrenfelsstr%208a%20%28Karl%29%20Hans%20Bellmer.jpg
Q214666,http://commons.wikimedia.org/wiki/Special:FilePath/L%C3%A9on%20Samoilovitch%20Bakst%20in%201916.jpg
Q171128,http://commons.wikimedia.org/wiki/Special:FilePath/Diego%20Rivera%20-%20Google%20Art%20Project%20%28cropped%29.jpg
Q213848,http://commons.wikimedia.org/wiki/Special:FilePath/Atelier%20Rembrandt%20C%C3%A9sar%20Klein%201927.jpg
Q215162,http://commons.wikimedia.org/wiki/Special:FilePath/Hirschfeld-mack%20ludwig.png
Q210148,http://commons.wikimedia.org/wiki/Special:FilePath/Peter%20Fonda%202009.jpg
Q180740,http://commons.wikimedia.org/wiki/Special:FilePath/Zhang%20Huan%20Three%20Legged%20Buddha%20%28196973293%29.jpeg
Q214381,http://commons.wikimedia.org/wiki/Special:FilePath/Lucia%20MET%20DP111651.jpg
Q215538,http://commons.wikimedia.org/wiki/Special:FilePath/Ferdinand%20Springer2.jpg
Q174908,http://commons.wikimedia.org/wiki/Special:FilePath/Michael%20Moore%202011%20Shankbone%204.JPG
Q193559,http://commons.wikimedia.org/wiki/Special:FilePath/Valve%20Lobby%202016.jpg
Q179303,http://commons.wikimedia.org/wiki/Special:FilePath/J%C3%BCrgen%20Klauke2.jpg
Q193628,http://commons.wikimedia.org/wiki/Special:FilePath/SofiaCoppPicCen081223%20%289%20of%2022%29%20%2853387864406%29%20%28cropped%29.jpg
Q213890,http://commons.wikimedia.org/wiki/Special:FilePath/Mati%20Klarwein.jpg
Q203401,http://commons.wikimedia.org/wiki/Special:FilePath/Edward%20Hopper%2C%20New%20York%20artist%20LCCN2016871478%20%28cropped%29.jpg
Q181996,http://commons.wikimedia.org/wiki/Special:FilePath/Yanagi%20Sori.jpg
Q215618,http://commons.wikimedia.org/wiki/Special:FilePath/Grete%20Stern%2C%20Self-portrait%201956.jpg
Q215478,http://commons.wikimedia.org/wiki/Special:FilePath/Terrence%20Malick.jpg
Q177313,http://commons.wikimedia.org/wiki/Special:FilePath/Julio%20Le%20Parc%20en%20el%20Museo%20Nacional%20de%20Bellas%20Artes%20-%2048590085576.jpg
Q169984,http://commons.wikimedia.org/wiki/Special:FilePath/Gino%20Severini.jpg
Q168496,http://commons.wikimedia.org/wiki/Special:FilePath/Photo%20The%20Italian%20painter%20Carlo%20Carr%C3%A0%20sitting%20on%20the%20sofa%20in%20the%20studio-dining%20room%20of%20his%20house%20on%20Via%20Sandro%20Sandri%20in%20Milan%201965%20-%20Touring%20Club%20Italiano%2011%205231.jpg
Q170068,http://commons.wikimedia.org/wiki/Special:FilePath/Akseli%20Gallen-Kallela.jpg
Q185850,http://commons.wikimedia.org/wiki/Special:FilePath/Christopher%20Richard%20Wynne%20Nevinson%20Self-Portrait%201911.jpg
Q214317,http://commons.wikimedia.org/wiki/Special:FilePath/Jean%20Nouvel%20%2832823243387%29.jpg
Q205001,http://commons.wikimedia.org/wiki/Special:FilePath/Talking%20Heads%20Remain%20In%20Light%20%281980%20Sire%20publicity%20photo%29%20%285-4%20cropped%29.jpg
Q214564,http://commons.wikimedia.org/wiki/Special:FilePath/Selbstbildnis%20mit%20aufgerissenen%20Augen%20III%20%281912%29%20-%20Ferdinand%20Hodler.jpg
Q167475,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Rivette%205.jpg
Q213727,http://commons.wikimedia.org/wiki/Special:FilePath/Ludwig%20und%20Else%20Meidner.jpg
Q210134,http://commons.wikimedia.org/wiki/Special:FilePath/LouisKahn.jpg
Q180727,http://commons.wikimedia.org/wiki/Special:FilePath/Opdracht%20GPD%20componist%20John%20Cage%20%2C%20kop%2C%20Bestanddeelnr%20934-2728.jpg
Q208220,http://commons.wikimedia.org/wiki/Special:FilePath/Tadao%20Ando%202004.jpg
Q173223,http://commons.wikimedia.org/wiki/Special:FilePath/1914%20Mary%20Cassatt.jpg
Q212426,http://commons.wikimedia.org/wiki/Special:FilePath/Lex%20Av%E2%80%9359th%20St%20td%20%282019-03-15%29%2001%20-%20Mezzanine%2C%20Blooming.jpg
Q212426,http://commons.wikimedia.org/wiki/Special:FilePath/Lex%20Av%E2%80%9359th%20St%20td%20%282019-03-15%29%2002%20-%20Mezzanine%2C%20Blooming.jpg
Q212426,http://commons.wikimedia.org/wiki/Special:FilePath/Lex%20Av%E2%80%9359th%20St%20td%20%282019-03-15%29%2003%20-%20Mezzanine%2C%20Blooming.jpg
Q212426,http://commons.wikimedia.org/wiki/Special:FilePath/Lex%20Av%E2%80%9359th%20St%20td%20%282019-03-15%29%2004%20-%20Mezzanine%2C%20Blooming.jpg
Q212426,http://commons.wikimedia.org/wiki/Special:FilePath/Lexington%2059%20Artwork%20vc.jpg
Q212426,http://commons.wikimedia.org/wiki/Special:FilePath/Lexington%2059%20free%20transfer%20vc.jpg
Q169281,http://commons.wikimedia.org/wiki/Special:FilePath/Robert%20Indiana.jpg
Q214564,http://commons.wikimedia.org/wiki/Special:FilePath/Hodler%20-%20Selbstbildnis%20mit%20Stehkragen%20-%201879.jpeg
Q707020,http://commons.wikimedia.org/wiki/Special:FilePath/David%20Chipperfield.JPG
Q711799,http://commons.wikimedia.org/wiki/Special:FilePath/Peter%20Howson%20at%20his%20retrospective%20in%20May%202023%20sq%20%28cropped%29.jpg
Q708504,http://commons.wikimedia.org/wiki/Special:FilePath/Jean%20Bazaine%20%281995%29.png
Q719303,http://commons.wikimedia.org/wiki/Special:FilePath/Enrique%20Metinides.jpg
Q737913,http://commons.wikimedia.org/wiki/Special:FilePath/Moshe%20Castel.jpg
Q720615,http://commons.wikimedia.org/wiki/Special:FilePath/Michael%20Cuesta%20on%20Sidewalks%20Entertainment%2C%202014.jpg
Q706475,http://commons.wikimedia.org/wiki/Special:FilePath/Steve%20McQueen%20%28Director%29%20at%20DIFF%202024.jpg
Q706475,http://commons.wikimedia.org/wiki/Special:FilePath/Steve%20McQueen%20holding%20Best%20Picture%20Oscar%202014%20%28cropped%29.jpg
Q740758,http://commons.wikimedia.org/wiki/Special:FilePath/Hirokazu%20Kore-eda%20Cannes%202015.jpg
Q722603,http://commons.wikimedia.org/wiki/Special:FilePath/Barth%C3%A9l%C3%A9my%20TOGUO.jpg
Q703356,http://commons.wikimedia.org/wiki/Special:FilePath/Max%20Slevogt01.jpg
Q765758,http://commons.wikimedia.org/wiki/Special:FilePath/Paolo%20Monti%20-%20Servizio%20fotografico%20%28Italia%2C%201955%29%20-%20BEIC%206341422.jpg
Q750914,http://commons.wikimedia.org/wiki/Special:FilePath/Cwiczenia-1972-a.jpg
Q707025,http://commons.wikimedia.org/wiki/Special:FilePath/Nieuwe%20meubeltoonzaal%20van%20Van%20de%20Meer%20in%20Diemen%20Finse%20ontwerper%20Eero%20Aarnio%20bij%2C%20Bestanddeelnr%20927-7336.jpg
Q703980,http://commons.wikimedia.org/wiki/Special:FilePath/Paolo%20Monti%20-%20Servizio%20fotografico%20%28Milano%2C%201958%29%20-%20BEIC%206340602.jpg
Q718882,http://commons.wikimedia.org/wiki/Special:FilePath/Roger%20de%20la%20Fresnaye.jpg
Q703331,http://commons.wikimedia.org/wiki/Special:FilePath/Christian%20Schad%2C%201912%2C%20by%20Franz%20Grainer.JPG
Q703369,http://commons.wikimedia.org/wiki/Special:FilePath/Walter%20Sickert%20photo%20by%20George%20Charles%20Beresford%201911%20%281%29.jpg
Q703975,http://commons.wikimedia.org/wiki/Special:FilePath/Bertrand%20Bonello%20at%20Lisbon%20Film%20Festival%202019.jpg
Q705062,http://commons.wikimedia.org/wiki/Special:FilePath/Ivan%20Puni%20SelfPortrait.jpg
Q705225,http://commons.wikimedia.org/wiki/Special:FilePath/Christian-Boltanski-portrait.jpg
Q706359,http://commons.wikimedia.org/wiki/Special:FilePath/Auguste%20Herbin%20in%20Pablo%20Picasso%E2%80%99s%20studio%20on%20Boulevard%20de%20Clichy%2C%20early%201911.jpg
Q736069,http://commons.wikimedia.org/wiki/Special:FilePath/Oren%20Moverman-8523.jpg
Q709335,http://commons.wikimedia.org/wiki/Special:FilePath/Arthur%20Fauser%20Bernau%20Hans-Thoma-Preis%20Willy%20Pragher%201959.jpg
Q737635,http://commons.wikimedia.org/wiki/Special:FilePath/Childe%20Hassam%201903.png
Q711226,http://commons.wikimedia.org/wiki/Special:FilePath/Arthur%20Rothstein%208a22587r%20%28retouch%29.jpg
Q704965,http://commons.wikimedia.org/wiki/Special:FilePath/Richard%20Estes%204479.JPG
Q710724,http://commons.wikimedia.org/wiki/Special:FilePath/Jenova%20Chen%20-%202007.jpg
Q711903,http://commons.wikimedia.org/wiki/Special:FilePath/Albert%20Gleizes%2C%20c.1920%2C%20photograph%20by%20Pierre%20Choumoff..jpg
Q716008,http://commons.wikimedia.org/wiki/Special:FilePath/RandMiller2014.jpg
Q712326,http://commons.wikimedia.org/wiki/Special:FilePath/E-j-bellocq%20jpg.jpg
Q708028,http://commons.wikimedia.org/wiki/Special:FilePath/Bruno%20Munari%201.jpg
Q707890,http://commons.wikimedia.org/wiki/Special:FilePath/Yohji%20Yamamoto%2C%20New%20York%20Fashion%20Week%2C%20February%202010.jpg
Q707025,http://commons.wikimedia.org/wiki/Special:FilePath/Eero%20Aarnio2.jpg
Q709033,http://commons.wikimedia.org/wiki/Special:FilePath/Henryk%20Berlewi%201966.png
Q731721,http://commons.wikimedia.org/wiki/Special:FilePath/John%20Lennon%20performing%20Give%20Peace%20a%20Chance%201969.jpg
Q709447,http://commons.wikimedia.org/wiki/Special:FilePath/Jorge%20Ruiz%20con%20Willard%20Van%20Dyke%201958-cropped.jpg
Q719385,http://commons.wikimedia.org/wiki/Special:FilePath/%C3%89ric%20Chahi.jpg
